seed,gamma,candidate,lam,lo,hi
1002,0.5,5.0,5.656854249492381,-0.01413271660614808,1.5637045761684814
1002,0.5,5.0,6.168843301631764,-0.050886315189196146,1.6002751424997472
1002,0.5,5.0,6.727171322029717,-0.08725085978339539,1.6365389057565642
1002,0.5,5.0,7.336032345637371,-0.12329088640214803,1.6726924394942797
1002,0.5,5.0,8.0,-0.15922535448510522,1.7082603995836991
1003,0.5,3.0,1.0,0.7049067995585979,0.7049067995585979
1003,0.5,3.0,1.0905077326652577,0.6625916949268704,0.7471388060008228
1003,0.5,3.0,1.189207115002721,0.6202208134733059,0.7892638223932134
1003,0.5,3.0,1.2968395546510096,0.577865071832843,0.8312587535100405
1003,0.5,3.0,1.4142135623730951,0.5355242782579988,0.873128227052555
1003,0.5,3.0,1.5422108254079407,0.4932704320511823,0.9148513517794501
1003,0.5,3.0,1.681792830507429,0.4511229362895516,0.9564204139085946
1003,0.5,3.0,1.8340080864093424,0.40901210023659984,0.9978093083872631
1003,0.5,3.0,2.0,0.3669245792703355,1.039004531993936
1003,0.5,3.0,2.1810154653305154,0.3249476551311009,1.080010101366453
1003,0.5,3.0,2.378414230005442,0.2831485672931019,1.12065816165928
1003,0.5,3.0,2.5936791093020193,0.2414912554961432,1.1610352732590994
1003,0.5,3.0,2.82842712474619,0.20000080556191818,1.2011459723649744
1003,0.5,3.0,3.0844216508158815,0.15872056872763343,1.2409017127951874
1003,0.5,3.0,3.363585661014858,0.11782163711431083,1.2802156289258475
1003,0.5,3.0,3.668016172818685,0.07738800061674092,1.319036934868987
1003,0.5,3.0,4.0,0.037309617567412405,1.3575140100651606
1003,0.5,3.0,4.362030930661031,-0.00238670693228652,1.395674828532239
1003,0.5,3.0,4.756828460010884,-0.041668002236283426,1.4335705659395621
1003,0.5,3.0,5.187358218604039,-0.08070904381340696,1.4715668385080245
1003,0.5,3.0,5.656854249492381,-0.119427321829534,1.5091989262248704
1003,0.5,3.0,6.168843301631764,-0.15774751970830755,1.5463879835552696
1003,0.5,3.0,6.727171322029717,-0.1955359816791183,1.583485442615104
1003,0.5,3.0,7.336032345637371,-0.23270536879479625,1.6201847618498082
1003,0.5,3.0,8.0,-0.2694037070140564,1.6564391179053255
1003,0.5,5.0,1.0,0.7729879643644367,0.7729879643644372
1003,0.5,5.0,1.0905077326652577,0.7318203086209457,0.8140814278991245
1003,0.5,5.0,1.189207115002721,0.6906141538690252,0.8550915178982761
1003,0.5,5.0,1.2968395546510096,0.6493844560433569,0.896006690601393
1003,0.5,5.0,1.4142135623730951,0.6081841845929319,0.9368271267184781
1003,0.5,5.0,1.5422108254079407,0.567103423787224,0.9775365533987271
1003,0.5,5.0,1.681792830507429,0.5260763611303111,1.0181050817717696
1003,0.5,5.0,1.8340080864093424,0.4852283401234995,1.0585454901141473
1003,0.5,5.0,2.0,0.44453296642961393,1.098792619084626
1003,0.5,5.0,2.1810154653305154,0.4038716552326446,1.1387655276366335
1003,0.5,5.0,2.378414230005442,0.3632677272965245,1.178572206156494
1003,0.5,5.0,2.5936791093020193,0.3228199396270541,1.2181389192592753
1003,0.5,5.0,2.82842712474619,0.2825652446085615,1.2573675917591531
1003,0.5,5.0,3.0844216508158815,0.24246381675027143,1.2962193000848612
1003,0.5,5.0,3.363585661014858,0.2025564705864679,1.334698347754408
1003,0.5,5.0,3.668016172818685,0.16283791954199447,1.3729091297571185
1003,0.5,5.0,4.0,0.12361152268184288,1.4108884322863489
1003,0.5,5.0,4.362030930661031,0.08497432069712832,1.4487531403366296
1003,0.5,5.0,4.756828460010884,0.04678384272190102,1.4866394843201285
1003,0.5,5.0,5.187358218604039,0.00890220182274869,1.5240646315472366
1003,0.5,5.0,5.656854249492381,-0.02848437412736162,1.5612044556025335
1003,0.5,5.0,6.168843301631764,-0.06558689262087411,1.5982760603279191
1003,0.5,5.0,6.727171322029717,-0.10225267039975097,1.634887335578527
1003,0.5,5.0,7.336032345637371,-0.13868487312462116,1.6709888400809323
1003,0.5,5.0,8.0,-0.17461762112377746,1.7065866784958408
1004,0.5,3.0,1.0,0.7065176728274282,0.7065176728274285
1004,0.5,3.0,1.0905077326652577,0.664334972680423,0.7486802446196233
1004,0.5,3.0,1.189207115002721,0.6221710747336091,0.7907663846871542
1004,0.5,3.0,1.2968395546510096,0.5800710587472436,0.8327378179591665
1004,0.5,3.0,1.4142135623730951,0.5380164398048883,0.874562388710628
1004,0.5,3.0,1.5422108254079407,0.4960482033561894,0.9162454910763438
1004,0.5,3.0,1.681792830507429,0.45413507640021994,0.9576935998471894
1004,0.5,3.0,1.8340080864093424,0.41232919445840915,0.9988940104005795
1004,0.5,3.0,2.0,0.37064639835494845,1.0398049416592636
1004,0.5,3.0,2.1810154653305154,0.3291316026040351,1.0804470705295541
1004,0.5,3.0,2.378414230005442,0.28777073755465915,1.1206788802993843
1004,0.5,3.0,2.5936791093020193,0.24648310586368616,1.160626471112366
1004,0.5,3.0,2.82842712474619,0.20539973176262186,1.200210461135756
1004,0.5,3.0,3.0844216508158815,0.16457927416952614,1.2394300329456294
1004,0.5,3.0,3.363585661014858,0.1239866093854768,1.2781703960590405
1004,0.5,3.0,3.668016172818685,0.08384268265916824,1.3164574239812725
