track,axis_id,scenario,run_id,seed,estimator,estimate,ci_lo,ci_hi,hyperparam_value,incumbent_mean_r,ess_ratio_raw,max_weight_raw,support_proxy,gate_v1,mean_w,mean_w_state,harmonic_worst_t,harmonic_state,placebo_value,placebo_state,disagreement,disagreement_state,dr_correction,nc_covariate,lam_star_flip,lam_star_censored,lam_direction,protocol_verdict,decision,fragile
practitioner,19,low_overlap_b2,low_overlap-b2-1030,1030,ips,0.583632732793302,0.5574434179206151,0.6115753434509291,,0.8290501527677075,0.11450776963832705,109.47280891474932,0.0,distrust,0.9315855211387958,pass,0.6191477992039056,fail,0.009860064648512164,pass,0.23185890814934965,pass,0.07228239733682128,0.04024489349268799,1.5521113946861338,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1030,1030,snips,0.6264939928218863,0.5778453495112202,0.6672873669177191,,0.8290501527677075,0.11450776963832705,109.47280891474932,0.0,distrust,0.9315855211387958,pass,0.6191477992039056,fail,0.009860064648512164,pass,0.23185890814934965,pass,0.07228239733682128,0.04024489349268799,1.5521113946861338,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1030,1030,clipped_ips,0.48123577968407727,0.472350929000315,0.4910670021733625,1.3464211538227022,0.8290501527677075,0.11450776963832705,109.47280891474932,0.0,distrust,0.9315855211387958,pass,0.6191477992039056,fail,0.009860064648512164,pass,0.23185890814934965,pass,0.07228239733682128,0.04024489349268799,1.5521113946861338,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1030,1030,dm,0.6912768405459282,0.6888440545430008,0.6936872344396543,,0.8290501527677075,0.11450776963832705,109.47280891474932,0.0,distrust,0.9315855211387958,pass,0.6191477992039056,fail,0.009860064648512164,pass,0.23185890814934965,pass,0.07228239733682128,0.04024489349268799,1.5521113946861338,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1030,1030,dr,0.6189944432091069,0.5851644390547708,0.647163641196733,,0.8290501527677075,0.11450776963832705,109.47280891474932,0.0,distrust,0.9315855211387958,pass,0.6191477992039056,fail,0.009860064648512164,pass,0.23185890814934965,pass,0.07228239733682128,0.04024489349268799,1.5521113946861338,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1030,1030,switch_dr,0.6912346107385562,0.6831950023351498,0.6999752411320777,2.3710839426472483,0.8290501527677075,0.11450776963832705,109.47280891474932,0.0,distrust,0.9315855211387958,pass,0.6191477992039056,fail,0.009860064648512164,pass,0.23185890814934965,pass,0.07228239733682128,0.04024489349268799,1.5521113946861338,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b2,low_overlap-b2-1030,1030,dros,0.6923722563859653,0.6862942476880622,0.6983979276075826,1.8128499234612567,0.8290501527677075,0.11450776963832705,109.47280891474932,0.0,distrust,0.9315855211387958,pass,0.6191477992039056,fail,0.009860064648512164,pass,0.23185890814934965,pass,0.07228239733682128,0.04024489349268799,1.5521113946861338,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b8,low_overlap-b8-1030,1030,ips,0.7522188775092498,0.7311376351809676,0.7763061226162734,,0.8290501527677075,0.2710829896272448,60.16075247814045,0.0,trust,0.9959168730862837,pass,0.6191477992039056,fail,0.0038232607408986,pass,0.09291354826057403,pass,0.04902893402665524,0.02005074369367299,1.1784909264340309,False,below,ab_fallback,ab_test,True
practitioner,19,low_overlap_b8,low_overlap-b8-1030,1030,snips,0.7553028750061948,0.724101946080308,0.783943535238663,,0.8290501527677075,0.2710829896272448,60.16075247814045,0.0,trust,0.9959168730862837,pass,0.6191477992039056,fail,0.0038232607408986,pass,0.09291354826057403,pass,0.04902893402665524,0.02005074369367299,1.1784909264340309,False,below,ab_fallback,ab_test,True
practitioner,19,low_overlap_b8,low_overlap-b8-1030,1030,clipped_ips,0.6851250048779564,0.6720803187523037,0.6984160403449725,1.6205446047231806,0.8290501527677075,0.2710829896272448,60.16075247814045,0.0,trust,0.9959168730862837,pass,0.6191477992039056,fail,0.0038232607408986,pass,0.09291354826057403,pass,0.04902893402665524,0.02005074369367299,1.1784909264340309,False,below,ab_fallback,ab_test,True
