scenario,estimator,gate_form,seed,stat_ctr,stat_cvr,stat_rev,pass_ctr,pass_rev,pass_hhi,deploy_ope,deploy_full,true_pass_ctr,true_pass_rev,true_pass_hhi,true_deploy_ope,true_deploy_full,err_ctr,err_rev,err_hhi,err_ope,err_full,false_go_full,false_stop_full,ess_ratio_raw,max_weight_raw
s2_price_tilt,ips,absolute,1029,0.0660661308257017,0.011598919669361385,0.003810903465481283,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45721804865458004,4.438940731902781
s2_price_tilt,snips,comparative,1029,0.012019262130992574,0.0023082476825853314,-0.0033611320185119296,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45721804865458004,4.438940731902781
s2_price_tilt,snips,absolute,1029,0.06611926213099258,0.01160824768258533,0.00381396824728291,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45721804865458004,4.438940731902781
s2_price_tilt,ips,comparative,1030,0.005094452798649576,0.0033728289399932634,-0.002817109973534423,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45643092568887567,4.379833849891985
s2_price_tilt,ips,absolute,1030,0.05439445279864957,0.013672828939993264,0.005420388531558719,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45643092568887567,4.379833849891985
s2_price_tilt,snips,comparative,1030,0.005617884858971231,0.0035044011252853627,-0.002764950148573594,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45643092568887567,4.379833849891985
s2_price_tilt,snips,absolute,1030,0.05491788485897123,0.013804401125285363,0.005472548356519548,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45643092568887567,4.379833849891985
s2_price_tilt,ips,comparative,1031,0.011503459569985601,0.0006911769109875249,-0.0028567145339769145,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46474019973221964,4.477414723218424
s2_price_tilt,ips,absolute,1031,0.0614034595699856,0.009091176910987524,0.00391766581503047,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46474019973221964,4.477414723218424
s2_price_tilt,snips,comparative,1031,0.010729912515919336,0.0005766482970179128,-0.002906068411938447,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46474019973221964,4.477414723218424
s2_price_tilt,snips,absolute,1031,0.060629912515919336,0.008976648297017912,0.0038683119370689378,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46474019973221964,4.477414723218424
s2_price_tilt,ips,comparative,1032,0.009786446923039677,0.0033054907409623864,-0.002705636431954243,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45617694771555906,4.338459662072536
s2_price_tilt,ips,absolute,1032,0.056186446923039673,0.012205490740962386,0.004319511821356873,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45617694771555906,4.338459662072536
s2_price_tilt,snips,comparative,1032,0.009979736009650637,0.003347479303794818,-0.0026907767186198344,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45617694771555906,4.338459662072536
s2_price_tilt,snips,absolute,1032,0.056379736009650634,0.012247479303794818,0.004334371534691282,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45617694771555906,4.338459662072536
s2_price_tilt,ips,comparative,1033,0.008819917817859062,0.0024161775939585926,-0.0025390199108805073,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4537838437408129,4.38116219874493
s2_price_tilt,ips,absolute,1033,0.05791991781785906,0.011216177593958593,0.0040537545952664435,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4537838437408129,4.38116219874493
s2_price_tilt,snips,comparative,1033,0.009474836497259519,0.0025430024323648964,-0.0024931828360681045,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4537838437408129,4.38116219874493
s2_price_tilt,snips,absolute,1033,0.058574836497259516,0.011343002432364897,0.004099591670078846,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4537838437408129,4.38116219874493
s2_price_tilt,ips,comparative,1034,0.009455053141400327,0.002093882110535175,-0.0027447077055630996,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4564054164671235,4.288794374960268
s2_price_tilt,ips,absolute,1034,0.05705505314140033,0.009993882110535176,0.0036515144939287324,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4564054164671235,4.288794374960268
s2_price_tilt,snips,comparative,1034,0.009938089625280914,0.0021784917885425917,-0.0027137934460037395,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4564054164671235,4.288794374960268
s2_price_tilt,snips,absolute,1034,0.05753808962528092,0.010078491788542593,0.0036824287534880924,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4564054164671235,4.288794374960268
s2_price_tilt,ips,comparative,1035,0.002428798985938563,0.0003429909452693034,-0.003505213324545917,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.458778529421249,4.257952160049143
s2_price_tilt,ips,absolute,1035,0.050228798985938565,0.009442990945269304,0.0046673058729714565,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.458778529421249,4.257952160049143
s2_price_tilt,snips,comparative,1035,0.0028987695647405415,0.0004313451964114111,-0.00346154322916537,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.458778529421249,4.257952160049143
s2_price_tilt,snips,absolute,1035,0.050698769564740544,0.009531345196411412,0.004710975968352004,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.458778529421249,4.257952160049143
s2_price_tilt,ips,comparative,1036,0.009838257655209126,0.0021667350914088244,-0.0036522394259744925,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45567343456451836,4.34575619579868
s2_price_tilt,ips,absolute,1036,0.060938257655209126,0.010966735091408825,0.004742060125530945,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45567343456451836,4.34575619579868
s2_price_tilt,snips,comparative,1036,0.009922456406271776,0.00218188789415478,-0.0036456872934489317,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45567343456451836,4.34575619579868
s2_price_tilt,snips,absolute,1036,0.061022456406271776,0.01098188789415478,0.004748612258056506,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45567343456451836,4.34575619579868
s2_price_tilt,ips,comparative,1037,0.01214937913838205,0.0019336335179462438,-0.0033175712698290363,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45924687264991787,4.39283667516249
s2_price_tilt,ips,absolute,1037,0.05934937913838205,0.010633633517946243,0.003698475115752288,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45924687264991787,4.39283667516249
s2_price_tilt,snips,comparative,1037,0.012053673263545735,0.0019164858878733,-0.0033235353725989763,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45924687264991787,4.39283667516249
s2_price_tilt,snips,absolute,1037,0.059253673263545734,0.0106164858878733,0.003692511012982348,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45924687264991787,4.39283667516249
s2_price_tilt,ips,comparative,1038,0.00657256527072634,0.0029586770501579783,-0.003514490095521609,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45865251341113233,4.36712163552076
s2_price_tilt,ips,absolute,1038,0.05837256527072634,0.013458677050157979,0.004612949434262333,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45865251341113233,4.36712163552076
s2_price_tilt,snips,comparative,1038,0.0068967606858621675,0.0030334252023630198,-0.003488870233692593,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45865251341113233,4.36712163552076
s2_price_tilt,snips,absolute,1038,0.058696760685862166,0.01353342520236302,0.00463856929609135,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45865251341113233,4.36712163552076
s2_price_tilt,ips,comparative,1039,0.01154260414014225,0.002498207900188199,-0.004145656978668006,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4596613157086781,4.439129372227425
s2_price_tilt,ips,absolute,1039,0.06264260414014225,0.0115982079001882,0.0035850833898543547,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4596613157086781,4.439129372227425
s2_price_tilt,snips,comparative,1039,0.011472110959652802,0.002485156166881693,-0.00414969135645194,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4596613157086781,4.439129372227425
s2_price_tilt,snips,absolute,1039,0.0625721109596528,0.011585156166881693,0.0035810490120704213,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4596613157086781,4.439129372227425
