source_axis,knob_name,knob_value,seed,estimator,variant,ess_ratio_raw,max_weight_raw,support_proxy,rel_err,gate,large_err
01,n,250,1029,dr,,0.8297143566929505,2.2461226769918614,0.0,0.00892193982598343,trust,False
01,n,250,1029,switch_dr,,0.8297143566929505,2.2461226769918614,0.0,0.009464798653215785,trust,False
01,n,250,1029,dros,,0.8297143566929505,2.2461226769918614,0.0,0.023976580885664327,trust,False
01,n,250,1030,dm,,0.8242119736700033,2.406277996402914,0.0,0.034246453111023284,trust,False
01,n,250,1030,ips,,0.8242119736700033,2.406277996402914,0.0,0.019198104111893852,trust,False
01,n,250,1030,snips,,0.8242119736700033,2.406277996402914,0.0,0.06815875442447308,trust,False
01,n,250,1030,clipped_ips,,0.8242119736700033,2.406277996402914,0.0,0.03994207723462527,trust,False
01,n,250,1030,dr,,0.8242119736700033,2.406277996402914,0.0,0.10160957183462213,trust,True
01,n,250,1030,switch_dr,,0.8242119736700033,2.406277996402914,0.0,0.11100762059946338,trust,True
01,n,250,1030,dros,,0.8242119736700033,2.406277996402914,0.0,0.08340942809736135,trust,False
01,n,250,1031,dm,,0.8178266047024345,2.3291862448572096,0.0,0.03212656746535372,trust,False
01,n,250,1031,ips,,0.8178266047024345,2.3291862448572096,0.0,0.04199012660359135,trust,False
01,n,250,1031,snips,,0.8178266047024345,2.3291862448572096,0.0,0.014581376591837461,trust,False
01,n,250,1031,clipped_ips,,0.8178266047024345,2.3291862448572096,0.0,0.07222387592598638,trust,False
01,n,250,1031,dr,,0.8178266047024345,2.3291862448572096,0.0,0.0053060757418034584,trust,False
01,n,250,1031,switch_dr,,0.8178266047024345,2.3291862448572096,0.0,0.009457741609455088,trust,False
01,n,250,1031,dros,,0.8178266047024345,2.3291862448572096,0.0,0.010505450846762014,trust,False
01,n,250,1032,dm,,0.7993091827121251,2.5866186073283033,0.0,0.02052346828308781,trust,False
01,n,250,1032,ips,,0.7993091827121251,2.5866186073283033,0.0,0.11074094914426266,trust,True
01,n,250,1032,snips,,0.7993091827121251,2.5866186073283033,0.0,0.09586585181740347,trust,False
01,n,250,1032,clipped_ips,,0.7993091827121251,2.5866186073283033,0.0,0.139102270003686,trust,True
01,n,250,1032,dr,,0.7993091827121251,2.5866186073283033,0.0,0.08425631342457313,trust,False
01,n,250,1032,switch_dr,,0.7993091827121251,2.5866186073283033,0.0,0.07833067453095474,trust,False
01,n,250,1032,dros,,0.7993091827121251,2.5866186073283033,0.0,0.06591374863091,trust,False
01,n,250,1033,dm,,0.8233679791423285,2.1751036375423194,0.0,0.013243277604068413,trust,False
01,n,250,1033,ips,,0.8233679791423285,2.1751036375423194,0.0,0.08691988978869251,trust,False
01,n,250,1033,snips,,0.8233679791423285,2.1751036375423194,0.0,0.06701360397012529,trust,False
01,n,250,1033,clipped_ips,,0.8233679791423285,2.1751036375423194,0.0,0.05677421715217841,trust,False
01,n,250,1033,dr,,0.8233679791423285,2.1751036375423194,0.0,0.05443252071635561,trust,False
01,n,250,1033,switch_dr,,0.8233679791423285,2.1751036375423194,0.0,0.0211606353511994,trust,False
01,n,250,1033,dros,,0.8233679791423285,2.1751036375423194,0.0,0.029191743797501044,trust,False
01,n,250,1034,dm,,0.8368791501733404,2.465270757873171,0.0,0.03238612770527372,trust,False
01,n,250,1034,ips,,0.8368791501733404,2.465270757873171,0.0,0.03941999536294781,trust,False
01,n,250,1034,snips,,0.8368791501733404,2.465270757873171,0.0,0.057180135476774016,trust,False
01,n,250,1034,clipped_ips,,0.8368791501733404,2.465270757873171,0.0,0.06162184400346413,trust,False
01,n,250,1034,dr,,0.8368791501733404,2.465270757873171,0.0,0.06867838250258002,trust,False
01,n,250,1034,switch_dr,,0.8368791501733404,2.465270757873171,0.0,0.06296913768638306,trust,False
01,n,250,1034,dros,,0.8368791501733404,2.465270757873171,0.0,0.049958320810682175,trust,False
01,n,250,1035,dm,,0.8416264936614088,2.0535670749512067,0.0,0.016778366183867757,trust,False
01,n,250,1035,ips,,0.8416264936614088,2.0535670749512067,0.0,0.06443289803702898,trust,False
01,n,250,1035,snips,,0.8416264936614088,2.0535670749512067,0.0,0.030608131145484187,trust,False
01,n,250,1035,clipped_ips,,0.8416264936614088,2.0535670749512067,0.0,0.041309783004838646,trust,False
01,n,250,1035,dr,,0.8416264936614088,2.0535670749512067,0.0,0.01789695218076741,trust,False
01,n,250,1035,switch_dr,,0.8416264936614088,2.0535670749512067,0.0,0.017379000063638066,trust,False
01,n,250,1035,dros,,0.8416264936614088,2.0535670749512067,0.0,0.0028558296427961725,trust,False
01,n,250,1036,dm,,0.8022891149928993,2.3690608112390077,0.0,0.02187055155893047,trust,False
01,n,250,1036,ips,,0.8022891149928993,2.3690608112390077,0.0,0.05041521740711968,trust,False
01,n,250,1036,snips,,0.8022891149928993,2.3690608112390077,0.0,0.031048943157802718,trust,False
01,n,250,1036,clipped_ips,,0.8022891149928993,2.3690608112390077,0.0,0.08203320467943724,trust,False
01,n,250,1036,dr,,0.8022891149928993,2.3690608112390077,0.0,0.02963689208763198,trust,False
01,n,250,1036,switch_dr,,0.8022891149928993,2.3690608112390077,0.0,0.05071226793332366,trust,False
01,n,250,1036,dros,,0.8022891149928993,2.3690608112390077,0.0,0.03614480680056904,trust,False
